id_reservation,price,nbr_reservations,nbr_visitors,marketing_spend,market_count,reservation_status,event_title,event_type,event_date,category_name,city,country,rating,comment,trend_score,growth_rate_pct,capacity_min,capacity_max,venue_type,entertainer_name,entertainer_category,nationality,followers_instagram,followers_tiktok,entertainer_price
7024,5413.0,229,3480,12000.0,20,cancelled,Until summer.,Birthday,2024-07-28,Wedding,Tunis,Tunisie,5,Rule service other easy son today letter.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12200,605.0,298,962,21000.0,0,confirmed,Well five above.,Birthday,2024-02-06,Birthday,Tunis,Tunisie,2,Them give return new cultural mother other.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
7097,13136.0,126,4896,19000.0,20,pending,Anything.,Wedding,2025-09-18,Wedding,Tunis,Tunisie,5,Available the woman with third ago.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9382,10687.0,203,1258,13000.0,4,confirmed,Next per simple.,Birthday,2023-01-12,Corporate,Tunis,Tunisie,1,Training than down soldier play skill chair later.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
5948,927.0,203,1258,15000.0,20,confirmed,Activity society.,Wedding,2023-02-22,Wedding,Tunis,Tunisie,5,Data local manager tonight kid military agree.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16417,5071.0,252,1608,24000.0,0,cancelled,Visit cause position.,Corporate Event,2022-10-08,Birthday,Tunis,Tunisie,2,Cell seem specific from point meeting way.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
3811,6665.0,42,3577,19000.0,0,cancelled,Themselves old kind.,Wedding,2025-06-12,Birthday,Tunis,Tunisie,2,Central then spend office.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10770,5491.0,155,66,17000.0,4,cancelled,Treat yeah end.,Corporate Event,2022-07-27,Corporate,Tunis,Tunisie,1,Enough season bag student person think.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
12117,12553.0,249,22215,12000.0,4,cancelled,Difficult language green.,Birthday,2024-10-30,Corporate,Tunis,Tunisie,5,Grow much professional plant.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
1785,2005.0,203,1417,15000.0,0,pending,Eat coach.,Corporate Event,2023-03-27,Birthday,Tunis,Tunisie,2,Alone style discussion southern threat phone garden.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
14517,27240.0,202,1983,17000.0,20,cancelled,Amount little.,Wedding,2023-11-27,Wedding,Tunis,Tunisie,4,Buy agreement later hope leave just building.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3231,7680.0,155,66,23000.0,20,pending,See.,Birthday,2023-03-22,Wedding,Tunis,Tunisie,2,NaN,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3599,9232.0,202,1983,24000.0,4,cancelled,Within later.,Corporate Event,2023-05-01,Corporate,Tunis,Tunisie,5,Lose fly help tree smile.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
1957,12843.0,249,22215,22000.0,20,pending,Four catch final teacher.,Wedding,2025-04-29,Wedding,Tunis,Tunisie,2,For collection free.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12197,5021.0,229,3480,15000.0,20,pending,Else exist.,Corporate Event,2022-03-08,Wedding,Tunis,Tunisie,5,Every many may power couple world certainly consumer.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9079,10045.0,239,4101,17000.0,0,confirmed,Stay prevent administration.,Wedding,2024-01-29,Birthday,Tunis,Tunisie,5,Camera Mrs paper because dream across.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
15937,11952.0,252,1608,21000.0,20,cancelled,Tax.,Corporate Event,2023-12-03,Wedding,Tunis,Tunisie,2,Leg guess listen class history Democrat word.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4447,6807.0,298,962,20000.0,4,confirmed,Suggest effect deep.,Wedding,2024-09-26,Corporate,Tunis,Tunisie,3,Professor war community series establish.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
96,4022.0,239,4101,20000.0,4,pending,Miss relate else authority.,Birthday,2023-01-06,Corporate,Tunis,Tunisie,1,Add born under money.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
14497,2966.0,203,1258,19000.0,0,cancelled,Bad into.,Corporate Event,2024-11-04,Birthday,Tunis,Tunisie,4,Radio top outside response president.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
7376,403.0,42,3577,19000.0,4,confirmed,Summer page term thus.,Wedding,2024-01-24,Corporate,Tunis,Tunisie,1,In offer line cold wife.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
6986,4647.0,203,1417,26000.0,20,cancelled,Figure with.,Wedding,2022-09-05,Wedding,Tunis,Tunisie,2,Chance scene effect single call wide.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5652,12197.0,126,4896,24000.0,4,pending,Prove media state.,Birthday,2025-06-11,Corporate,Tunis,Tunisie,5,Reduce current food why four new.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
4601,4164.0,202,1983,25000.0,0,cancelled,Tend true.,Corporate Event,2023-04-03,Birthday,Tunis,Tunisie,5,NaN,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10261,14146.0,42,3577,21000.0,4,confirmed,Write theory live.,Birthday,2024-09-15,Corporate,Tunis,Tunisie,2,Second tell purpose plant course.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13892,5466.0,252,1608,26000.0,0,cancelled,Evening lead same.,Corporate Event,2024-09-26,Birthday,Tunis,Tunisie,1,Approach music provide rich art society.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
8408,12118.0,155,66,21000.0,4,pending,Garden conference trip.,Birthday,2024-10-15,Corporate,Tunis,Tunisie,4,Participant behavior court such section ahead.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
16668,5012.0,42,3577,20000.0,0,cancelled,His language.,Birthday,2024-11-26,Birthday,Tunis,Tunisie,2,NaN,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
4912,475.0,229,3480,20000.0,0,cancelled,Argue account.,Birthday,2025-12-15,Birthday,Tunis,Tunisie,4,Authority character opportunity wind career say.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
791,6932.0,42,3577,17000.0,0,confirmed,Easy black night news.,Corporate Event,2023-04-25,Birthday,Tunis,Tunisie,5,Laugh truth investment executive likely far people executive.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10679,7496.0,176,3661,25000.0,4,pending,Fine so model.,Corporate Event,2025-04-07,Corporate,Tunis,Tunisie,5,Measure north example economic bad.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
14061,9697.0,229,3480,22000.0,20,cancelled,Watch.,Wedding,2025-05-18,Wedding,Tunis,Tunisie,5,NaN,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
14541,13071.0,126,4896,19000.0,4,pending,Leave explain.,Wedding,2024-06-19,Corporate,Tunis,Tunisie,2,With away early address.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
4206,8469.0,155,66,17000.0,20,pending,Human read travel.,Wedding,2023-08-11,Wedding,Tunis,Tunisie,2,Cell best newspaper action.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11019,1868.0,155,66,25000.0,0,confirmed,Scene life hit.,Corporate Event,2025-11-19,Birthday,Tunis,Tunisie,2,Ok better argue firm.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10525,13672.0,202,1983,19000.0,0,confirmed,Story should raise reveal.,Birthday,2022-09-09,Birthday,Tunis,Tunisie,4,Physical weight building so.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2702,9441.0,229,3480,26000.0,4,cancelled,Task.,Wedding,2025-06-01,Corporate,Tunis,Tunisie,4,Night time pull say best learn.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
1396,1725.0,203,1258,22000.0,20,pending,Development great.,Corporate Event,2024-03-14,Wedding,Tunis,Tunisie,1,Walk moment society enter since and have.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9247,10483.0,229,3480,13000.0,4,cancelled,Level military.,Corporate Event,2025-01-04,Corporate,Tunis,Tunisie,3,Guess available again check into whose recognize student.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13451,8008.0,176,3661,26000.0,4,confirmed,Four security.,Corporate Event,2024-03-23,Corporate,Tunis,Tunisie,5,More central bad capital suggest partner mother.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
4227,9049.0,229,3480,13000.0,20,cancelled,Bring strategy treat.,Corporate Event,2024-01-14,Wedding,Tunis,Tunisie,1,Pattern store hope three player less create.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3685,1174.0,176,3661,25000.0,4,confirmed,Lay when.,Birthday,2024-01-17,Corporate,Tunis,Tunisie,5,NaN,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13965,1094.0,249,22215,25000.0,20,cancelled,When take end.,Wedding,2023-11-17,Wedding,Tunis,Tunisie,1,NaN,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11328,14625.0,203,1258,12000.0,4,confirmed,Become.,Corporate Event,2022-10-08,Corporate,Tunis,Tunisie,2,Impact response subject study.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
3838,7961.0,203,1417,20000.0,4,confirmed,Behavior strong decision.,Wedding,2023-10-28,Corporate,Tunis,Tunisie,4,Writer person knowledge nice.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
4345,7517.0,203,1258,20000.0,20,confirmed,Under stop.,Wedding,2024-11-28,Wedding,Tunis,Tunisie,5,Forget issue live account development.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16434,14555.0,155,66,21000.0,20,pending,Dream amount.,Birthday,2024-11-15,Wedding,Tunis,Tunisie,5,Director personal include voice certain.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7952,7722.0,239,4101,17000.0,20,confirmed,Clearly.,Wedding,2023-04-05,Wedding,Tunis,Tunisie,3,Since figure want subject brother.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
14289,1454.0,239,4101,20000.0,20,cancelled,More one executive.,Birthday,2022-09-23,Wedding,Tunis,Tunisie,5,First bank place.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1270,13395.0,176,3661,22000.0,20,cancelled,Lose six.,Wedding,2025-03-31,Wedding,Tunis,Tunisie,5,Land there game prepare star though itself.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
284,3448.0,126,4896,15000.0,4,confirmed,Study dark edge necessary.,Wedding,2023-04-15,Corporate,Tunis,Tunisie,5,Set price within last heavy lead.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
9496,3536.0,252,1608,25000.0,20,confirmed,Instead hear soldier.,Birthday,2025-07-22,Wedding,Tunis,Tunisie,1,Lay few occur author score relationship board finally.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1491,14804.0,249,22215,20000.0,20,cancelled,Whether special.,Birthday,2024-03-25,Wedding,Tunis,Tunisie,5,Business recognize trade describe sea describe.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
8635,14420.0,249,22215,21000.0,0,pending,Short explain try.,Corporate Event,2023-03-19,Birthday,Tunis,Tunisie,1,Push similar ago radio last.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5737,2084.0,176,3661,12000.0,4,cancelled,Enjoy itself happen.,Corporate Event,2025-07-25,Corporate,Tunis,Tunisie,1,Put two book parent population I.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
4737,4021.0,298,962,22000.0,20,pending,Likely training produce.,Wedding,2024-12-12,Wedding,Tunis,Tunisie,3,Feeling trial husband.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11640,12940.0,203,1258,25000.0,20,confirmed,Skin always.,Wedding,2023-12-29,Wedding,Tunis,Tunisie,1,Expert drive best green.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1894,9676.0,202,1983,24000.0,0,pending,Leg hope cold spring.,Birthday,2024-07-26,Birthday,Tunis,Tunisie,5,Until research central western market character.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5122,12615.0,42,3577,15000.0,20,pending,Happen should.,Corporate Event,2022-11-09,Wedding,Tunis,Tunisie,5,In far similar.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16851,6922.0,202,1983,17000.0,0,pending,Network Republican rate.,Birthday,2024-12-29,Birthday,Tunis,Tunisie,3,Last security system feeling treat offer.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5063,4136.0,298,962,24000.0,20,confirmed,Nice crime during hold.,Corporate Event,2022-02-08,Wedding,Tunis,Tunisie,5,Purpose television daughter break.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11812,4236.0,203,1258,26000.0,20,confirmed,Trouble poor nor.,Corporate Event,2025-06-23,Wedding,Tunis,Tunisie,4,Success eight claim serious sense.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3332,13339.0,252,1608,24000.0,20,confirmed,Career member edge.,Corporate Event,2023-04-01,Wedding,Tunis,Tunisie,5,Skin national near usually himself shoulder.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9828,11800.0,239,4101,15000.0,20,cancelled,Happen should.,Corporate Event,2022-11-09,Wedding,Tunis,Tunisie,5,Benefit stuff let tree care gas investment thank.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7149,12264.0,126,4896,12000.0,4,confirmed,Up cause great.,Corporate Event,2024-12-19,Corporate,Tunis,Tunisie,5,Up rate else happy.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
11050,4274.0,155,66,25000.0,20,confirmed,Man like.,Birthday,2025-03-24,Wedding,Tunis,Tunisie,5,Shoulder sometimes your someone.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3805,6493.0,176,3661,21000.0,4,cancelled,Meet few.,Birthday,2022-08-12,Corporate,Tunis,Tunisie,1,NaN,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
15882,9531.0,203,1417,12000.0,20,cancelled,Garden woman likely.,Birthday,2023-11-23,Wedding,Tunis,Tunisie,2,Goal age process guy include brother she.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
13022,12734.0,249,22215,25000.0,20,confirmed,Same chair thousand adult.,Birthday,2024-10-23,Wedding,Tunis,Tunisie,4,Change lose but live.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
15009,5814.0,229,3480,24000.0,4,pending,Every author.,Birthday,2024-01-12,Corporate,Tunis,Tunisie,2,Win letter produce arrive quickly piece feel.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
11257,806.0,239,4101,24000.0,20,confirmed,Theory star week.,Corporate Event,2023-03-17,Wedding,Tunis,Tunisie,2,Whole training mission far theory do large.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7123,5260.0,203,1417,26000.0,0,pending,Exist table.,Birthday,2025-07-02,Birthday,Tunis,Tunisie,5,Particularly fine sense skin full soon film.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
13941,11734.0,249,22215,25000.0,0,confirmed,Member source.,Corporate Event,2022-08-05,Birthday,Tunis,Tunisie,3,Listen lot campaign although model.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5525,2219.0,298,962,23000.0,20,cancelled,Team however hot.,Birthday,2022-08-18,Wedding,Tunis,Tunisie,2,Why walk tree box.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9393,13441.0,126,4896,22000.0,0,cancelled,Interview change.,Birthday,2022-10-07,Birthday,Tunis,Tunisie,5,Tree stand by true trip either kitchen.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2283,2402.0,126,4896,19000.0,20,pending,How fund sit agree.,Birthday,2022-06-16,Wedding,Tunis,Tunisie,4,Sit field prove station wait carry.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17736,4528.0,229,3480,17000.0,20,pending,Ever mind cover.,Wedding,2022-12-08,Wedding,Tunis,Tunisie,4,View as the enter less marriage increase.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
8793,7921.0,176,3661,15000.0,20,confirmed,Writer notice citizen.,Corporate Event,2022-11-12,Wedding,Tunis,Tunisie,1,Not bill happy.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4986,14317.0,176,3661,25000.0,0,cancelled,Certainly support bill.,Birthday,2024-06-13,Birthday,Tunis,Tunisie,4,Impact later wrong tonight.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
14287,8862.0,239,4101,13000.0,20,cancelled,City professional.,Wedding,2024-11-29,Wedding,Tunis,Tunisie,3,Improve know window bag this paper.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
2013,9813.0,298,962,19000.0,0,cancelled,They leg them.,Birthday,2023-09-10,Birthday,Tunis,Tunisie,4,Through wait clear style budget prove.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
11859,10555.0,298,962,23000.0,4,cancelled,Choice cover across.,Corporate Event,2022-06-25,Corporate,Tunis,Tunisie,2,Market around article before camera vote.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
10137,12815.0,203,1417,12000.0,4,cancelled,And easy establish.,Wedding,2025-08-18,Corporate,Tunis,Tunisie,4,NaN,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
10007,11415.0,298,962,20000.0,4,cancelled,Throw dog read.,Birthday,2023-04-04,Corporate,Tunis,Tunisie,3,Call much war firm live.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
11677,12968.0,126,4896,19000.0,4,pending,Sing wrong.,Wedding,2022-09-02,Corporate,Tunis,Tunisie,2,Method arm just figure church century.,0.0,0.0,300,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
12820,12841.0,229,3480,22000.0,20,cancelled,Process much kid.,Birthday,2024-11-04,Wedding,Tunis,Tunisie,5,Perform management ago somebody.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6020,779.0,239,4101,22000.0,20,confirmed,American upon.,Birthday,2022-10-16,Wedding,Tunis,Tunisie,4,Couple type anyone brother enjoy fine turn real.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17263,14970.0,298,962,25000.0,20,cancelled,Field list.,Wedding,2024-01-15,Wedding,Tunis,Tunisie,5,NaN,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11690,4575.0,126,4896,26000.0,20,confirmed,Check because act.,Corporate Event,2022-04-11,Wedding,Tunis,Tunisie,2,Back of bill pay put entire.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11952,10036.0,252,1608,17000.0,0,pending,Effect professional.,Corporate Event,2023-12-03,Birthday,Tunis,Tunisie,1,Over assume miss.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
12183,11473.0,239,4101,21000.0,20,pending,Off.,Corporate Event,2023-06-12,Wedding,Tunis,Tunisie,4,As product take never seat race.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6441,14239.0,249,22215,23000.0,20,confirmed,Kitchen.,Wedding,2024-05-22,Wedding,Tunis,Tunisie,5,Rest organization industry history.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1332,9293.0,252,1608,21000.0,0,pending,Of believe.,Wedding,2023-05-15,Birthday,Tunis,Tunisie,5,Design two all safe.,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
6882,11596.0,203,1417,19000.0,20,cancelled,Market discussion.,Birthday,2023-07-28,Wedding,Tunis,Tunisie,2,Respond trip conference thought tend from drug.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3503,1994.0,298,962,15000.0,20,pending,World floor partner read.,Birthday,2025-10-30,Wedding,Tunis,Tunisie,5,Just quickly drug probably wall exist culture.,0.0,0.0,300,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4718,9231.0,229,3480,24000.0,0,pending,Threat.,Corporate Event,2024-05-15,Birthday,Tunis,Tunisie,4,NaN,0.0,0.0,300,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
